Date,Price,Open,High,Low,Vol.,Change %
2024-06-16,0.9995,0.9994,0.9996,0.9992,133.07M,0.00%
2024-06-17,0.9997,0.9995,0.9997,0.9992,303.07M,0.02%
2024-06-18,0.9996,0.9997,1.0,0.9995,394.64M,0.00%
2024-06-19,0.9998,0.9997,1.0001,0.9996,306.62M,0.01%
2024-06-20,0.9996,0.9998,1.0,0.9993,394.04M,-0.02%
2024-06-21,0.9997,0.9997,0.9998,0.9992,364.06M,0.01%
2024-06-22,0.9999,0.9997,0.9999,0.9995,149.95M,0.02%
2024-06-23,0.9995,0.9999,1.0,0.9995,161.16M,-0.03%
2024-06-24,0.9997,0.9995,0.9998,0.9994,493.96M,0.01%
2024-06-25,0.9999,0.9997,1.0,0.9995,563.06M,0.02%
2024-06-26,0.9994,0.9999,1.0,0.9992,701.05M,-0.04%
2024-06-27,0.9987,0.9994,0.9994,0.9985,846.31M,-0.07%
2024-06-28,0.9983,0.9987,0.9992,0.9981,646.19M,-0.05%
2024-06-29,0.9985,0.9983,0.9989,0.9982,684.44M,0.02%
2024-06-30,0.9985,0.9985,0.9987,0.9974,324.12M,0.00%
2024-07-01,0.9991,0.9985,0.9991,0.9985,391.90M,0.06%
2024-07-02,0.9986,0.9991,0.9992,0.9983,372.14M,-0.05%
2024-07-03,0.9991,0.9986,0.9991,0.9985,354.80M,0.05%
2024-07-04,1.0,0.9991,1.0,0.9991,257.76M,0.09%
2024-07-05,1.0002,1.0,1.0005,0.9997,535.85M,0.02%
2024-07-06,1.0004,1.0002,1.0005,1.0002,155.88M,0.02%
2024-07-07,1.0005,1.0004,1.0006,1.0,147.37M,0.01%
2024-07-08,1.0003,1.0005,1.0009,0.9999,370.82M,-0.01%
2024-07-09,1.0005,1.0003,1.0006,1.0003,253.36M,0.01%
2024-07-10,1.0002,1.0005,1.0009,1.0001,242.86M,-0.03%
2024-07-11,1.0003,1.0002,1.0005,1.0001,308.72M,0.01%
2024-07-12,1.0004,1.0003,1.0006,1.0003,307.47M,0.02%
2024-07-13,1.0005,1.0004,1.0007,1.0002,139.82M,0.01%
2024-07-14,1.0006,1.0005,1.0008,1.0004,154.22M,0.00%
2024-07-15,1.0005,1.0006,1.001,1.0003,518.33M,0.00%
2024-07-16,1.0005,1.0005,1.0007,1.0002,531.24M,-0.01%
2024-07-17,1.0,1.0005,1.0005,1.0,509.40M,-0.04%
2024-07-18,0.9998,1.0,1.0002,0.9997,327.85M,-0.02%
2024-07-19,1.0004,0.9998,1.0007,0.9997,414.37M,0.06%
2024-07-20,1.0003,1.0004,1.0006,1.0002,318.24M,-0.02%
2024-07-21,1.0001,1.0003,1.0005,1.0,282.66M,-0.02%
2024-07-22,1.0003,1.0,1.0004,0.9998,398.51M,0.03%
2024-07-23,1.0002,1.0003,1.0006,0.9988,479.68M,-0.02%
2024-07-24,0.9996,1.0002,1.0004,0.9996,370.48M,-0.05%
2024-07-25,0.9998,0.9996,0.9999,0.9994,380.07M,0.01%
2024-07-26,1.0001,0.9998,1.0002,0.9998,327.53M,0.03%
2024-07-27,1.0002,1.0001,1.0004,1.0,179.55M,0.01%
2024-07-28,1.0,1.0002,1.0002,0.9999,177.58M,-0.01%
2024-07-29,0.9999,1.0,1.0001,0.9996,538.47M,-0.01%
2024-07-30,0.9999,0.9999,1.0,0.9996,286.76M,-0.01%
2024-07-31,0.9998,0.9999,1.0,0.9996,276.35M,-0.01%
2024-08-01,0.9993,0.9998,0.9999,0.9991,397.02M,-0.04%
2024-08-02,0.999,0.9993,0.9996,0.9989,333.35M,-0.04%
2024-08-03,0.9996,0.999,0.9996,0.9988,196.14M,0.06%
2024-08-04,0.9997,0.9996,0.9998,0.9992,237.03M,0.01%
2024-08-05,1.0005,0.9997,1.0011,0.9994,1.04B,0.08%
2024-08-06,1.0005,1.0005,1.001,1.0002,770.48M,0.00%
2024-08-07,1.0002,1.0005,1.0007,1.0001,685.53M,-0.02%
2024-08-08,1.0003,1.0002,1.0007,1.0002,724.32M,0.01%
2024-08-09,1.0005,1.0003,1.0006,1.0001,335.73M,0.01%
2024-08-10,1.0002,1.0005,1.0005,1.0002,148.48M,-0.02%
2024-08-11,1.0002,1.0002,1.0005,1.0002,133.31M,0.00%
2024-08-12,1.0003,1.0002,1.0005,1.0001,418.64M,0.00%
2024-08-13,1.0003,1.0003,1.0005,1.0001,682.72M,0.00%
2024-08-14,1.0002,1.0003,1.0006,1.0001,660.23M,0.00%
2024-08-15,1.0002,1.0002,1.0005,0.9999,408.76M,0.00%
2024-08-16,1.0005,1.0003,1.0005,1.0001,438.25M,0.02%
2024-08-17,1.0002,1.0005,1.0006,1.0002,192.48M,-0.02%
2024-08-18,1.0002,1.0002,1.0003,1.0001,138.00M,-0.01%
2024-08-19,1.0003,1.0002,1.0012,1.0001,340.72M,0.02%
2024-08-20,1.0002,1.0003,1.0007,1.0001,544.75M,-0.02%
2024-08-21,1.0003,1.0002,1.0004,1.0001,455.88M,0.01%
2024-08-22,1.0002,1.0003,1.0004,1.0001,442.04M,-0.01%
2024-08-23,1.0008,1.0002,1.001,0.9999,437.41M,0.06%
2024-08-24,1.0004,1.0008,1.0008,1.0003,284.48M,-0.04%
2024-08-25,1.0005,1.0004,1.0006,1.0003,181.62M,0.01%
2024-08-26,1.0003,1.0005,1.0005,1.0001,361.66M,-0.02%
2024-08-27,1.0004,1.0003,1.0004,0.9998,450.64M,0.01%
2024-08-28,1.0003,1.0004,1.0005,1.0001,414.05M,0.00%
2024-08-29,1.0004,1.0003,1.0006,1.0002,355.44M,0.00%
2024-08-30,1.0004,1.0004,1.0005,1.0001,351.33M,0.01%
2024-08-31,1.0007,1.0004,1.001,1.0004,145.13M,0.02%
2024-09-01,1.0007,1.0007,1.0009,1.0005,153.23M,0.01%
2024-09-02,1.0006,1.0007,1.0009,1.0004,265.84M,-0.02%
2024-09-03,1.0002,1.0006,1.0009,0.9999,316.41M,-0.04%
2024-09-04,1.0004,1.0004,1.0006,1.0002,405.29M,0.02%
2024-09-05,1.0002,1.0004,1.0008,1.0002,319.34M,-0.01%
2024-09-06,1.0003,1.0002,1.0005,0.9995,570.43M,0.00%
2024-09-07,1.0007,1.0003,1.001,1.0003,180.20M,0.05%
2024-09-08,1.0006,1.0007,1.001,1.0005,136.82M,-0.02%
2024-09-09,1.0004,1.0006,1.0008,1.0002,411.47M,-0.01%
2024-09-10,1.0,1.0004,1.0005,1.0,300.58M,-0.04%
2024-09-11,1.0002,1.0,1.0003,0.9999,322.79M,0.02%
2024-09-12,1.0001,1.0002,1.0004,0.9998,424.58M,-0.01%
2024-09-13,1.0007,1.0001,1.0007,1.0001,461.33M,0.06%
2024-09-14,1.0003,1.0007,1.0007,1.0001,397.97M,-0.04%
2024-09-15,1.0007,1.0003,1.0009,1.0002,143.97M,0.04%
2024-09-16,1.0001,1.0007,1.001,1.0,311.91M,-0.06%
2024-09-17,1.0002,1.0001,1.0004,1.0,378.39M,0.02%
2024-09-18,1.0001,1.0002,1.0003,1.0,299.29M,-0.01%
2024-09-19,1.0002,1.0001,1.0005,1.0001,448.91M,0.00%
2024-09-20,1.0002,1.0002,1.0002,0.9999,359.41M,0.00%
2024-09-21,1.0003,1.0002,1.0006,1.0001,152.80M,0.02%
2024-09-22,1.0001,1.0003,1.0006,1.0,202.88M,-0.02%
2024-09-23,1.0002,1.0002,1.0002,0.9999,353.35M,0.00%
2024-09-24,1.0006,1.0002,1.0006,1.0001,356.36M,0.04%
2024-09-25,0.9998,1.0006,1.0008,0.9998,269.18M,-0.07%
2024-09-26,1.0003,0.9998,1.0003,0.9997,378.51M,0.04%
2024-09-27,1.0002,1.0003,1.0005,1.0001,497.13M,0.00%
2024-09-28,1.0003,1.0002,1.0003,1.0001,153.70M,0.00%
