"Date","Price","Open","High","Low","Vol.","Change %"
"03/19/2018","328.17","330.81","330.81","326.18","","-0.89%"
"03/16/2018","331.12","329.19","331.50","327.98","","0.61%"
"03/15/2018","329.12","329.88","330.44","327.57","","-0.14%"
"03/14/2018","329.58","329.57","330.62","328.29","","0.03%"
"03/13/2018","329.49","329.83","331.55","328.41","","0.11%"
"03/12/2018","329.14","327.47","329.82","327.04","","0.51%"
"03/09/2018","327.46","326.13","327.46","324.10","","0.59%"
"03/08/2018","325.54","324.84","326.01","323.55","","0.39%"
"03/07/2018","324.27","321.17","324.60","321.04","","0.63%"
"03/06/2018","322.24","320.80","323.07","318.85","","0.47%"
"03/05/2018","320.73","315.86","321.96","315.65","","1.19%"
"03/02/2018","316.97","316.56","317.28","313.82","","-0.18%"
"03/01/2018","317.55","317.79","321.63","316.30","","-0.34%"
"02/28/2018","318.63","320.62","323.00","318.52","","-0.16%"
"02/27/2018","319.13","326.43","326.75","319.09","","-2.33%"
"02/26/2018","326.74","326.47","327.04","324.52","","0.30%"
"02/23/2018","325.75","321.56","325.75","321.28","","1.67%"
"02/22/2018","320.41","317.77","322.83","317.77","","1.09%"
"02/21/2018","316.96","322.48","323.39","316.92","","-1.79%"
"02/20/2018","322.75","325.59","328.22","322.58","","-1.20%"
"02/16/2018","326.68","324.19","327.85","324.11","","0.76%"
"02/15/2018","324.23","321.28","324.76","320.48","","1.05%"
"02/14/2018","320.86","320.14","321.29","316.29","","-0.63%"
"02/13/2018","322.89","320.52","323.87","318.43","","0.52%"
"02/12/2018","321.23","322.03","322.36","312.72","","0.15%"
"02/09/2018","320.75","314.86","323.04","311.38","","2.33%"
"02/08/2018","313.45","323.21","325.27","313.43","","-3.07%"
"02/07/2018","323.39","324.18","329.14","323.37","","-0.42%"
"02/06/2018","324.77","321.72","326.80","318.42","","-0.11%"
"02/05/2018","325.13","333.53","336.37","324.95","","-2.87%"
"02/02/2018","334.74","335.93","336.91","332.48","","-0.98%"
"02/01/2018","338.04","344.05","345.71","337.58","","-1.86%"
"01/31/2018","344.45","338.63","344.50","338.60","","1.83%"
"01/30/2018","338.27","339.23","339.78","337.54","","-0.63%"
"01/29/2018","340.43","344.47","344.47","340.29","","-1.29%"
"01/26/2018","344.88","345.82","345.91","342.76","","-0.09%"
"01/25/2018","345.18","345.41","345.84","343.19","","-0.10%"
"01/24/2018","345.53","346.94","347.34","344.49","","-0.39%"
"01/23/2018","346.88","343.08","346.88","343.08","","1.34%"
"01/22/2018","342.29","339.42","342.29","339.11","","0.94%"
"01/19/2018","339.11","337.12","339.16","336.51","","0.69%"
"01/18/2018","336.80","339.85","339.85","336.30","","-1.08%"
"01/17/2018","340.48","339.30","340.98","337.93","","0.71%"
"01/16/2018","338.07","337.85","343.23","337.82","","0.34%"
"01/12/2018","336.91","339.51","339.54","336.22","","-0.77%"
"01/11/2018","339.53","341.63","342.29","338.99","","-0.42%"
"01/10/2018","340.96","343.95","343.95","339.33","","-1.31%"
"01/09/2018","345.50","349.79","349.85","345.40","","-1.18%"
"01/08/2018","349.64","347.87","350.19","347.86","","0.53%"
"01/05/2018","347.80","347.98","348.13","346.71","","0.18%"
"01/04/2018","347.18","353.14","353.14","347.18","","-1.70%"
"01/03/2018","353.20","353.87","354.75","352.28","","-0.11%"
"01/02/2018","353.60","355.92","356.04","353.01","","-0.49%"
"12/29/2017","355.33","355.91","356.67","354.93","","-0.14%"
